_system_object_id;Objekttitel;objektgeschichte[].ereignis_typ#ubmz_event_id;Ereignistyp;objektgeschichte[].datum_ereignis;objektgeschichte[].datum_normiert_ereignis#from;objektgeschichte[].datum_normiert_ereignis#to;objektgeschichte[].unsicher_datum;objektgeschichte[].ort_ereignis#_system_object_id;Ort;objektgeschichte[].unsicher_ort;objektgeschichte[].personen_ereignis[].person_ereignis#_system_object_id;Person/Körperschaft;objektgeschichte[].personen_ereignis[].rolle_ereignis#_system_object_id;Rolle;objektgeschichte[].personen_ereignis[].unsicher;objektgeschichte[].bemerkung_ereignis;objektgeschichte[].ereignis_typ#ubmz_event_id;Ereignistyp;objektgeschichte[].datum_ereignis;objektgeschichte[].datum_normiert_ereignis#from;objektgeschichte[].datum_normiert_ereignis#to;objektgeschichte[].unsicher_datum;objektgeschichte[].ort_ereignis#_system_object_id;Ort;objektgeschichte[].unsicher_ort;objektgeschichte[].personen_ereignis[].person_ereignis#_system_object_id;Person/Körperschaft;objektgeschichte[].personen_ereignis[].rolle_ereignis#_system_object_id;Rolle;objektgeschichte[].personen_ereignis[].unsicher;objektgeschichte[].bemerkung_ereignis;objektgeschichte[].ereignis_typ#ubmz_event_id;Ereignistyp;objektgeschichte[].datum_ereignis;objektgeschichte[].datum_normiert_ereignis#from;objektgeschichte[].datum_normiert_ereignis#to;objektgeschichte[].unsicher_datum;objektgeschichte[].ort_ereignis#_system_object_id;Ort;objektgeschichte[].unsicher_ort;objektgeschichte[].personen_ereignis[].person_ereignis#_system_object_id;Person/Körperschaft;objektgeschichte[].personen_ereignis[].rolle_ereignis#_system_object_id;Rolle;objektgeschichte[].personen_ereignis[].unsicher;objektgeschichte[].bemerkung_ereignis;objektgeschichte[].ereignis_typ#ubmz_event_id;Ereignistyp;objektgeschichte[].datum_ereignis;objektgeschichte[].datum_normiert_ereignis#from;objektgeschichte[].datum_normiert_ereignis#to;objektgeschichte[].unsicher_datum;objektgeschichte[].ort_ereignis#_system_object_id;Ort;objektgeschichte[].unsicher_ort;objektgeschichte[].personen_ereignis[].person_ereignis#_system_object_id;Person/Körperschaft;objektgeschichte[].personen_ereignis[].rolle_ereignis#_system_object_id;Rolle;objektgeschichte[].personen_ereignis[].unsicher;objektgeschichte[].bemerkung_ereignis;
  20239;"1. OG, Mitarbeiter/innen-büros, Flur, Institut für Kunstgeschichte";"ubmz-14";"Herstellung";"1960";"1960";"1960";"0";"";"";"";"";"";"";"";"";"";"ubmz-19";"Objektbewegung";"";"";"";"";"7750
";"Mainz
";"0
";"";"";"";"";"";" Zum Ort: Binger Str. 26";"ubmz-36";"Zerstörung";"2013";"2013";"2013";"0";"";"";"";"";"";"";"";"";"";""
  20245;"1. OG, Bibliothek (Untergeschoss), Flur, Institut für Kunstgeschichte";"ubmz-14";"Herstellung";"1960";"1960";"1960";"0";"";"";"";"";"";"";"";"";"";"ubmz-19";"Objektbewegung";"";"";"";"";"7750
";"Mainz
";"0
";"";"";"";"";"";" Zum Ort: Binger Str. 26";"ubmz-36";"Zerstörung";"2013";"2013";"2013";"0";"";"";"";"";"";"";"";"";"";""
  20249;"1. OG, Treppenaufgang in der Bibliothek in das 2. OG, Flur, Institut für Kunstgeschichte";"ubmz-14";"Herstellung";"1960";"1960";"1960";"0";"";"";"";"";"";"";"";"";"";"ubmz-19";"Objektbewegung";"";"";"";"";"7750
";"Mainz
";"0
";"";"";"";"";"";" Zum Ort: Binger Str. 26";"ubmz-36";"Zerstörung";"2013";"2013";"2013";"0";"";"";"";"";"";"";"";"";"";""
  20253;"2. OG, Bibliothek, Institut für Kunstgeschichte";"ubmz-14";"Herstellung";"1960";"1960";"1960";"0";"";"";"";"";"";"";"";"";"";"ubmz-19";"Objektbewegung";"";"";"";"";"7750
";"Mainz
";"0
";"";"";"";"";"";" Zum Ort: Binger Str. 26";"ubmz-36";"Zerstörung";"2013";"2013";"2013";"0";"";"";"";"";"";"";"";"";"";""
  20274;"2. OG, Aufenthalts-Nische der studierenden, Institut für Kunstgeschichte";"ubmz-14";"Herstellung";"1960";"1960";"1960";"0";"";"";"";"";"";"";"";"";"";"ubmz-19";"Objektbewegung";"";"";"";"";"7750
";"Mainz
";"0
";"";"";"";"";"";" Zum Ort: Binger Str. 26";"ubmz-36";"Zerstörung";"2013";"2013";"2013";"0";"";"";"";"";"";"";"";"";"";""
  20277;"2. OG, Treppenhaus, Institut für Kunstgeschichte";"ubmz-14";"Herstellung";"1960";"1960";"1960";"0";"";"";"";"";"";"";"";"";"";"ubmz-19";"Objektbewegung";"";"";"";"";"7750
";"Mainz
";"0
";"";"";"";"";"";" Zum Ort: Binger Str. 26";"ubmz-36";"Zerstörung";"2013";"2013";"2013";"0";"";"";"";"";"";"";"";"";"";""
  20283;"3. OG, Treppenhaus, Institut für Kunstgeschichte";"ubmz-14";"Herstellung";"1960";"1960";"1960";"0";"";"";"";"";"";"";"";"";"";"ubmz-19";"Objektbewegung";"";"";"";"";"7750
";"Mainz
";"0
";"";"";"";"";"";" Zum Ort: Binger Str. 26";"ubmz-36";"Zerstörung";"2013";"2013";"2013";"0";"";"";"";"";"";"";"";"";"";""
  20291;"3. OG, Büro Prof. Dr. Oy-Marra, Institut für Kunstgeschichte";"ubmz-14";"Herstellung";"1960";"1960";"1960";"0";"";"";"";"";"";"";"";"";"";"ubmz-19";"Objektbewegung";"";"";"";"";"7750
";"Mainz
";"0
";"";"";"";"";"";" Zum Ort: Binger Str. 26";"ubmz-36";"Zerstörung";"2013";"2013";"2013";"0";"";"";"";"";"";"";"";"";"";""
  20294;"3. OG, Büro PD Dr. Claudia Meier, Institut für Kunstgeschichte";"ubmz-14";"Herstellung";"1960";"1960";"1960";"0";"";"";"";"";"";"";"";"";"";"ubmz-19";"Objektbewegung";"";"";"";"";"7750
";"Mainz
";"0
";"";"";"";"";"";" Zum Ort: Binger Str. 26";"ubmz-36";"Zerstörung";"2013";"2013";"2013";"0";"";"";"";"";"";"";"";"";"";""
  20298;"3. OG, Flur, Institut für Kunstgeschichte";"ubmz-14";"Herstellung";"1960";"1960";"1960";"0";"";"";"";"";"";"";"";"";"";"ubmz-19";"Objektbewegung";"";"";"";"";"7750
";"Mainz
";"0
";"";"";"";"";"";" Zum Ort: Binger Str. 26";"ubmz-36";"Zerstörung";"2013";"2013";"2013";"0";"";"";"";"";"";"";"";"";"";""
